onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	4	1.60094058100367	1	1	0	0	0	0	0	0	0	0	0	0
14	5	1	2	8	0.857946497999365	2	1	1	0	0	0	1	0	0	1	0	1
26	5	1	2	6	2.70917013500002	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	1	1.3508500509779	1	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	6	1.41572625897243	1	0	1	0	1	1	1	1	1	1	0	1
62	5	0	1	2	1.70592629301245	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	1	3	1.6506768319814	1	1	0	0	1	1	0	0	0	0	0	0
86	5	1	1	2	1.38194989698241	1	1	0	0	0	0	0	1	0	1	1	1
98	5	0	2	8	1.12610844799201	2	1	0	0	0	1	0	1	1	0	1	0
110	5	1	1	2	2.0718824849755	1	1	0	1	1	1	0	0	1	1	1	1
122	5	0	2	9	1.49580222400255	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	7	1.7221857609984	1	0	0	1	1	1	0	1	1	1	1	1
146	5	0	2	6	1.06729545697453	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	0	1.14535146701382	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	3	1.59384454600513	1	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	1	1.38032280799234	1	1	0	1	1	0	1	0	0	1	1	1
194	5	1	2	8	1.88043273999938	2	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	8	1.44976243597921	2	1	1	0	1	0	0	0	0	0	0	0
218	5	1	2	8	1.86592005498824	2	1	0	0	0	0	0	0	0	0	0	1
230	5	1	1	2	1.25155988300685	1	1	1	1	0	1	1	1	0	1	1	1
