onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	2	8	1.37813579500653	2	1	0	0	0	0	0	0	0	0	0	0
14	5	1	1	4	1.34060593700269	1	1	1	0	0	0	1	0	0	1	0	1
26	5	0	2	8	1.44598272399162	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	2	1.88000173500041	1	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	6	1.216518361005	2	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	1	1.45713596200221	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	1	3	1.44406889702077	1	1	0	0	1	1	0	0	0	0	0	0
86	5	0	1	0	1.29192552500172	1	1	0	0	0	0	0	1	0	1	1	1
98	5	0	2	7	1.11935274698772	2	1	0	0	0	1	0	1	1	0	1	0
110	5	1	2	8	1.00023202699958	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	3	1.35294569202233	1	1	0	0	0	0	0	0	1	1	0	0
134	5	1	1	2	1.17899009902612	1	1	0	1	1	1	0	1	1	1	1	1
146	5	0	2	9	0.908014191983966	2	1	1	1	1	1	1	1	1	1	0	1
158	5	1	2	6	1.22004851297243	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	4	1.30030125900521	2	0	0	0	1	1	0	0	1	0	1	0
182	5	0	1	1	1.46131401500315	1	1	0	1	1	0	1	0	0	1	1	1
194	5	1	1	2	1.38362831200357	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	8	1.6562522680033	2	1	1	0	1	0	0	0	0	0	0	0
218	5	1	2	6	2.5781810139888	1	0	0	0	0	0	0	0	0	0	0	1
230	5	0	2	6	0.962724251992768	2	1	1	1	0	1	1	1	0	1	1	1
