onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	10	2.55302622693125	2	1	0	0	0	0	0	0	0	0	0	0
14	5	1	1	4	3.90654365206137	2	0	1	0	0	0	1	0	0	1	0	1
26	5	1	2	8	2.91544289398007	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	9	2.65540805296041	2	1	0	0	1	0	0	0	0	1	0	0
50	5	1	1	4	3.70379374607	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	4	3.15308430301957	1	1	1	0	1	1	1	1	1	1	1	1
74	5	1	2	6	3.7066479959758	1	0	0	0	1	1	0	0	0	0	0	0
86	5	0	2	7	3.25917162606493	2	1	0	0	0	0	0	1	0	1	1	1
98	5	1	2	8	3.7812478239648	2	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	2	3.56601225794293	2	0	0	1	1	1	0	0	1	1	1	1
122	5	0	1	2	2.80751019495074	1	1	0	0	0	0	0	0	1	1	0	0
134	5	1	1	2	1.89610996993724	1	1	0	1	1	1	0	1	1	1	1	1
146	5	0	2	7	2.80233947106171	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	2	9	3.8095330640208	1	0	1	0	1	1	0	0	0	0	0	0
170	5	0	1	4	2.0738877709955	2	0	0	0	1	1	0	0	1	0	1	0
182	5	0	1	1	2.28447030507959	1	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	6	2.4787877430208	1	0	1	1	1	1	0	1	0	1	1	1
206	5	1	1	2	2.3277364250971	1	1	1	0	1	0	0	0	0	0	0	0
218	5	0	1	3	2.92941295495257	2	0	0	0	0	0	0	0	0	0	0	1
230	5	0	2	8	3.63469330896623	2	1	1	1	0	1	1	1	0	1	1	1
