onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	2	8	1.90996289718896	2	1	0	0	0	0	0	0	0	0	0	0
14	5	1	2	6	4.11905283667147	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	1	3	1.86093605495989	1	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	8	3.4470230829902	1	0	0	0	1	0	0	0	0	1	0	0
50	5	0	2	6	2.07984589692205	2	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	2	0.929196196142584	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	9	1.420130494982	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	7	2.1978994901292	2	1	0	0	0	0	0	1	0	1	1	1
98	5	1	1	2	1.03143514506519	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	4	1.73663679417223	1	1	0	1	1	1	0	0	1	1	1	1
122	5	1	1	4	0.809808473102748	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	9	1.62735100416467	2	1	0	1	1	1	0	1	1	1	1	1
146	5	1	1	4	3.01184209389612	1	1	1	1	1	1	1	1	1	1	0	1
158	5	1	1	2	1.84584232093766	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	4	1.02962832711637	1	1	0	0	1	1	0	0	1	0	1	0
182	5	0	2	7	1.68696758197621	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	1	0	1.02397228870541	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	1	1	0.913838812150061	1	1	1	0	1	0	0	0	0	0	0	0
218	5	1	2	8	3.107063584961	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	2	0.812110105995089	1	1	1	1	0	1	1	1	0	1	1	1
