onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	1	4	1.09687977505382	1	1	0	0	0	0	0	0	0	0	0	0
14	5	0	2	10	1.34642563806847	2	1	1	0	0	0	1	0	0	1	0	1
26	5	1	2	8	2.55577683402225	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	4	3.38623724109493	2	0	0	0	1	0	0	0	0	1	0	0
50	5	1	1	2	1.88269298104569	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	1	2.86307343596127	1	1	1	0	1	1	1	1	1	1	1	1
74	5	1	2	8	3.08707628201228	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	7	2.88905667699873	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	3	2.52167653699871	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	4	3.65179881209042	2	0	0	1	1	1	0	0	1	1	1	1
122	5	0	2	7	2.26205542893149	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	2	3.83052227797452	1	1	0	1	1	1	0	1	1	1	1	1
146	5	1	1	2	2.9762562540127	1	1	1	1	1	1	1	1	1	1	0	1
158	5	1	2	8	1.39318430388812	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	9	2.10555554192979	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	2	2.17841047095135	1	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	9	2.07476441492327	2	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	8	2.1560509679839	2	1	1	0	1	0	0	0	0	0	0	0
218	5	0	2	6	1.55014537705574	2	1	0	0	0	0	0	0	0	0	0	1
230	5	1	1	4	2.78383200895041	2	0	1	1	0	1	1	1	0	1	1	1
