onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	9	1.4523789070081	2	1	0	0	0	0	0	0	0	0	0	0
14	5	1	1	4	3.62251315696631	2	0	1	0	0	0	1	0	0	1	0	1
26	5	0	1	1	1.77451309293974	1	1	0	1	1	0	1	1	1	0	1	1
38	5	1	1	4	3.78550351795275	1	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	8	2.24953182600439	2	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	0	2.21201351098716	1	1	1	0	1	1	1	1	1	1	1	1
74	5	1	2	8	1.44510994502343	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	1	3	4.46271476708353	1	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	3	2.64025397901423	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	2	8	2.99170019105077	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	1	3.06570510508027	1	1	0	0	0	0	0	0	1	1	0	0
134	5	1	2	6	1.97976710298099	2	1	0	1	1	1	0	1	1	1	1	1
146	5	0	2	7	2.23735928593669	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	4	2.05418653204106	2	0	1	0	1	1	0	0	0	0	0	0
170	5	1	2	8	2.36740085610654	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	2	3.76182254299056	1	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	6	2.2820641429862	2	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	6	2.61909016896971	2	1	1	0	1	0	0	0	0	0	0	0
218	5	1	1	2	1.41341924597509	1	1	0	0	0	0	0	0	0	0	0	1
230	5	1	2	8	2.1171348229982	2	1	1	1	0	1	1	1	0	1	1	1
