onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	1	2	1.27013489417732	1	1	0	0	0	0	0	0	0	0	0	0
14	5	0	2	8	1.64063636399806	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	1	1	2.11279991292395	1	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	3	0.993035060120746	1	1	0	0	1	0	0	0	0	1	0	0
50	5	1	2	8	1.45038042403758	2	1	1	0	1	1	1	1	1	1	0	1
62	5	0	2	6	1.42114763404243	1	0	1	0	1	1	1	1	1	1	1	1
74	5	1	1	4	1.17488691909239	1	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	7	2.30490600690246	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	0	0.818979698000476	1	1	0	0	0	1	0	1	1	0	1	0
110	5	1	2	8	1.87456311495043	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	4	1.37328890385106	2	0	0	0	0	0	0	0	1	1	0	0
134	5	1	2	8	1.60643947077915	2	1	0	1	1	1	0	1	1	1	1	1
146	5	1	1	2	1.08680687099695	1	1	1	1	1	1	1	1	1	1	0	1
158	5	0	2	6	1.43106963206083	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	3	0.961876574903727	1	1	0	0	1	1	0	0	1	0	1	0
182	5	1	2	8	1.09157895902172	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	9	1.0334447780624	2	1	1	1	1	1	0	1	0	1	1	1
206	5	0	1	1	1.06961836991832	1	1	1	0	1	0	0	0	0	0	0	0
218	5	0	1	2	1.85573666496202	1	1	0	0	0	0	0	0	0	0	0	1
230	5	0	2	8	2.99364429200068	2	1	1	1	0	1	1	1	0	1	1	1
