onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	2	6	3.02374103001785	1	0	0	0	0	0	0	0	0	0	0	0
14	5	0	2	6	3.19036426197272	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	1	1	3.03868799895281	1	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	9	2.82417258102214	2	1	0	0	1	0	0	0	0	1	0	0
50	5	1	1	4	3.34552878397517	2	0	1	0	1	1	1	1	1	1	0	1
62	5	0	2	8	3.7631854309584	1	0	1	0	1	1	1	1	1	1	1	1
74	5	0	1	2	2.17306129599456	1	1	0	0	1	1	0	0	0	0	0	0
86	5	1	2	8	2.60622880596202	2	1	0	0	0	0	0	1	0	1	1	1
98	5	1	1	2	1.95149517297978	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	2	10	2.91312457097229	2	1	0	1	1	1	0	0	1	1	1	1
122	5	1	2	8	3.18684005300747	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	4	1.77856261300622	1	1	0	1	1	1	0	1	1	1	1	1
146	5	0	2	7	1.89148232602747	1	0	1	1	1	1	1	1	1	1	0	1
158	5	0	1	2	3.00382733199513	1	1	1	0	1	1	0	0	0	0	0	0
170	5	1	1	2	n/a	n/a	0	0	0	1	1	0	0	1	0	1	0
182	5	0	2	9	2.18250005098525	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	1	3	1.94461867399514	1	1	1	1	1	1	0	1	0	1	1	1
206	5	1	1	4	3.09000066900626	1	1	1	0	1	0	0	0	0	0	0	0
218	5	0	2	7	2.28342586796498	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	4	2.57251801597886	2	0	1	1	0	1	1	1	0	1	1	1
