onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	1	3.12285154685378	1	1	0	0	0	0	0	0	0	0	0	0
14	5	1	2	8	3.15777102578431	2	1	1	0	0	0	1	0	0	1	0	1
26	5	1	2	6	4.79948372859508	1	0	0	1	1	0	1	1	1	0	1	1
38	5	0	2	8	4.28091562446207	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	1	3	0.32164023257792	2	0	1	0	1	1	1	1	1	1	0	1
62	5	0	2	9	4.20935325603932	2	1	1	0	1	1	1	1	1	1	1	1
74	5	1	2	8	2.78648767620325	2	1	0	0	1	1	0	0	0	0	0	0
86	5	1	1	2	2.72498503420502	1	1	0	0	0	0	0	1	0	1	1	1
98	5	0	2	10	2.27921375073493	2	1	0	0	0	1	0	1	1	0	1	0
110	5	0	2	6	4.23212911933661	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	2	7	2.60172824934125	2	1	0	0	0	0	0	0	1	1	0	0
134	5	1	1	4	n/a	n/a	0	0	1	1	1	0	1	1	1	1	1
146	5	0	2	8	3.77994679473341	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	2	6	4.069739010185	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	1	4.78325677569956	1	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	4	0.304310264065862	2	0	0	1	1	0	1	0	0	1	1	1
194	5	0	1	3	3.77853144612163	1	1	1	1	1	1	0	1	0	1	1	1
206	5	1	2	6	4.17906722053885	2	1	1	0	1	0	0	0	0	0	0	0
218	5	1	1	4	n/a	n/a	0	0	0	0	0	0	0	0	0	0	1
230	5	0	1	2	3.23601252026856	1	1	1	1	0	1	1	1	0	1	1	1
