onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	10	3.03387031401508	2	1	0	0	0	0	0	0	0	0	0	0
14	5	1	1	4	3.70673546398757	1	1	1	0	0	0	1	0	0	1	0	1
26	5	1	2	8	3.67622278700583	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	9	3.13382276002085	2	1	0	0	1	0	0	0	0	1	0	0
50	5	1	1	4	4.39066817204002	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	4	3.85533205495449	1	1	1	0	1	1	1	1	1	1	1	1
74	5	1	2	6	3.59986020700308	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	7	3.68997529195622	2	1	0	0	0	0	0	1	0	1	1	1
98	5	1	2	8	3.23581826401642	2	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	2	3.46058523101965	1	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	2	4.17930158198578	2	0	0	0	0	0	0	0	1	1	0	0
134	5	1	1	2	3.57427071803249	2	0	0	1	1	1	0	1	1	1	1	1
146	5	0	2	7	4.11964685696876	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	2	9	2.64146652701311	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	4	3.64166522800224	1	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	1	2.93890705099329	1	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	6	4.20518800901482	1	0	1	1	1	1	0	1	0	1	1	1
206	5	1	1	2	4.49453449499561	1	1	1	0	1	0	0	0	0	0	0	0
218	5	0	1	3	n/a	n/a	0	0	0	0	0	0	0	0	0	0	1
230	5	0	2	8	4.16843250300735	2	1	1	1	0	1	1	1	0	1	1	1
