onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	1	2.52214749297127	1	1	0	0	0	0	0	0	0	0	0	0
14	5	1	2	6	2.10801171883941	2	1	1	0	0	0	1	0	0	1	0	1
26	5	1	1	2	2.32428153464571	1	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	6	2.70160282403231	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	8	2.74309383286163	2	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	3	3.06505018798634	1	1	1	0	1	1	1	1	1	1	1	1
74	5	1	1	4	3.76241899700835	1	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	7	2.38803540589288	2	1	0	0	0	0	0	1	0	1	1	1
98	5	1	1	2	2.4613425550051	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	2	3.37499418016523	1	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	1	2.15131422923878	1	1	0	0	0	0	0	0	1	1	0	0
134	5	1	2	8	3.78576311236247	2	1	0	1	1	1	0	1	1	1	1	1
146	5	1	2	8	4.71505989506841	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	4	3.05143745010719	1	1	1	0	1	1	0	0	0	0	0	0
170	5	1	2	8	3.14045826625079	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	2	6	3.65426597883925	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	9	3.85578797198832	2	1	1	1	1	1	0	1	0	1	1	1
206	5	0	1	3	3.11265788413584	1	1	1	0	1	0	0	0	0	0	0	0
218	5	0	2	8	3.49821785418317	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	2	10	4.13150100596249	2	1	1	1	0	1	1	1	0	1	1	1
