onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	2	3.17252415185794	1	1	0	0	0	0	0	0	0	0	0	0
14	5	0	2	9	2.6626755669713	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	2	7	2.36867820331827	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	4	2.88214376894757	1	1	0	0	1	0	0	0	0	1	0	0
50	5	1	1	4	3.74732687184587	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	2	8	3.23692777892575	2	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	9	2.10928956698626	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	1	0	2.93535002181306	1	1	0	0	0	0	0	1	0	1	1	1
98	5	0	2	7	2.75175670068711	2	1	0	0	0	1	0	1	1	0	1	0
110	5	1	1	2	3.35371838789433	1	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	4	3.29825819004327	1	1	0	0	0	0	0	0	1	1	0	0
134	5	1	2	6	3.23626302275807	2	1	0	1	1	1	0	1	1	1	1	1
146	5	1	1	4	2.77351469593123	1	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	1	1.90242235502228	1	1	1	0	1	1	0	0	0	0	0	0
170	5	1	2	6	3.55258788913488	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	2	3.21021007513627	1	1	0	1	1	0	1	0	0	1	1	1
194	5	1	1	2	3.64232625579461	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	6	3.04474792070687	1	0	1	0	1	0	0	0	0	0	0	0
218	5	1	2	8	3.70207301387563	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	3	n/a	n/a	0	1	1	0	1	1	1	0	1	1	1
