onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	8	2.89078002981842	2	1	0	0	0	0	0	0	0	0	0	0
14	5	0	1	1	2.22652899520472	1	1	1	0	0	0	1	0	0	1	0	1
26	5	1	2	6	2.24586609983817	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	10	1.97600745270029	2	1	0	0	1	0	0	0	0	1	0	0
50	5	1	2	8	3.08902867883444	2	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	4	3.35430237976834	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	1	3	3.37067297101021	1	1	0	0	1	1	0	0	0	0	0	0
86	5	1	2	8	2.86710912315175	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	2	3.5498666651547	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	1	2.51871888106689	1	1	0	1	1	1	0	0	1	1	1	1
122	5	1	1	2	2.72085055103526	1	1	0	0	0	0	0	0	1	1	0	0
134	5	1	2	6	3.90551981888711	2	1	0	1	1	1	0	1	1	1	1	1
146	5	0	2	6	2.48354061180726	2	1	1	1	1	1	1	1	1	1	0	1
158	5	1	1	2	2.73268814804032	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	3	3.75768313370645	1	1	0	0	1	1	0	0	1	0	1	0
182	5	0	2	9	2.71171253779903	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	7	2.5292855873704	2	1	1	1	1	1	0	1	0	1	1	1
206	5	1	1	4	3.50557668274269	1	1	1	0	1	0	0	0	0	0	0	0
218	5	0	2	6	2.60273851221427	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	2	8	2.84425181988627	2	1	1	1	0	1	1	1	0	1	1	1
