onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	1	2	3.90999745298177	1	1	0	0	0	0	0	0	0	0	0	0
14	5	1	2	8	3.51970492023975	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	1	2	3.46521970303729	1	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	1	2.73029140429571	1	1	0	0	1	0	0	0	0	1	0	0
50	5	0	1	3	3.0663219820708	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	2	9	2.14781230408698	2	1	1	0	1	1	1	1	1	1	1	1
74	5	1	2	8	2.21366834687069	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	1	4	0.2471529757604	1	1	0	0	0	0	0	1	0	1	1	1
98	5	0	2	8	2.57640409376472	2	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	2	2.4744697320275	1	1	0	1	1	1	0	0	1	1	1	1
122	5	1	1	4	3.33656921982765	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	6	4.58854016801342	1	0	0	1	1	1	0	1	1	1	1	1
146	5	0	1	4	4.38759888941422	2	0	1	1	1	1	1	1	1	1	0	1
158	5	0	2	9	4.32622996997088	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	7	n/a	n/a	0	0	0	1	1	0	0	1	0	1	0
182	5	1	1	2	2.57871012901887	1	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	7	3.39446557220072	2	1	1	1	1	1	0	1	0	1	1	1
206	5	1	1	4	2.80371544137597	1	1	1	0	1	0	0	0	0	0	0	0
218	5	1	2	6	4.27789294812828	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	2	10	2.5351865622215	2	1	1	1	0	1	1	1	0	1	1	1
