onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	2	2.09560034600145	1	1	0	0	0	0	0	0	0	0	0	0
14	5	1	1	4	2.18434118799632	1	1	1	0	0	0	1	0	0	1	0	1
26	5	0	2	7	2.5862888089905	2	1	0	1	1	0	1	1	1	0	1	1
38	5	1	2	8	2.33984341999167	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	1	3	1.38931524500367	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	4	1.72674829199968	2	0	1	0	1	1	1	1	1	1	1	1
74	5	0	2	6	1.43956007399538	2	1	0	0	1	1	0	0	0	0	0	0
86	5	1	2	6	3.06093187299848	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	0	1.64615550400049	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	1	3.75100662600016	1	1	0	1	1	1	0	0	1	1	1	1
122	5	1	1	2	1.15286933800962	2	0	0	0	0	0	0	0	1	1	0	0
134	5	0	2	7	2.75818343998981	2	1	0	1	1	1	0	1	1	1	1	1
146	5	0	2	8	3.47963702800917	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	4	3.16801935000694	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	9	2.57033220100857	1	0	0	0	1	1	0	0	1	0	1	0
182	5	1	2	8	4.11510723800166	1	0	0	1	1	0	1	0	0	1	1	1
194	5	0	1	2	1.66101177099335	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	9	1.72615437299828	2	1	1	0	1	0	0	0	0	0	0	0
218	5	1	1	2	1.54336976799823	1	1	0	0	0	0	0	0	0	0	0	1
230	5	1	1	4	1.51294588200108	1	1	1	1	0	1	1	1	0	1	1	1
