onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	9	1.69645500008482	2	1	0	0	0	0	0	0	0	0	0	0
14	5	1	2	8	2.90636231703684	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	2	9	2.97969060705509	2	1	0	1	1	0	1	1	1	0	1	1
38	5	1	1	2	1.01298622298054	1	1	0	0	1	0	0	0	0	1	0	0
50	5	1	1	4	1.25980889808852	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	2	3.71063476102427	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	6	3.53604552592151	1	0	0	0	1	1	0	0	0	0	0	0
86	5	0	1	4	1.21779090294149	2	0	0	0	0	0	0	1	0	1	1	1
98	5	1	1	2	0.946033579064533	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	2	7	1.11712234397419	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	2	10	1.68641499406658	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	4	4.09556032996625	1	1	0	1	1	1	0	1	1	1	1	1
146	5	1	1	2	0.992030852939934	1	1	1	1	1	1	1	1	1	1	0	1
158	5	1	2	8	1.10511181107722	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	3	4.29090944200289	1	1	0	0	1	1	0	0	1	0	1	0
182	5	0	2	7	4.67826851794962	2	1	0	1	1	0	1	0	0	1	1	1
194	5	1	2	6	3.31567956495564	2	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	8	3.82075176993385	2	1	1	0	1	0	0	0	0	0	0	0
218	5	0	1	1	1.17654018406756	1	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	2	1.15425383707043	1	1	1	1	0	1	1	1	0	1	1	1
