onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	2	2.5197332110256	1	1	0	0	0	0	0	0	0	0	0	0
14	5	0	1	4	1.76797733991407	2	0	1	0	0	0	1	0	0	1	0	1
26	5	1	2	8	1.84209403500427	2	1	0	1	1	0	1	1	1	0	1	1
38	5	1	1	2	1.44593519996852	1	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	9	1.26359152805526	2	1	1	0	1	1	1	1	1	1	0	1
62	5	1	1	2	1.63293500395957	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	9	1.74253106093965	2	1	0	0	1	1	0	0	0	0	0	0
86	5	1	2	6	1.48764331196435	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	2	7	1.42422064498533	2	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	0	1.74578602402471	1	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	3	1.21111645898782	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	7	1.5325828359928	2	1	0	1	1	1	0	1	1	1	1	1
146	5	0	1	4	1.85430196393281	1	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	1	1.92707959702238	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	8	1.44854937400669	2	1	0	0	1	1	0	0	1	0	1	0
182	5	1	1	4	1.67727662296966	1	1	0	1	1	0	1	0	0	1	1	1
194	5	1	1	2	1.94276052201167	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	6	1.36042417702265	2	1	1	0	1	0	0	0	0	0	0	0
218	5	1	2	8	1.20180916506797	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	2	1.46162626496516	2	0	1	1	0	1	1	1	0	1	1	1
