onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	6	2.95741695724428	1	0	0	0	0	0	0	0	0	0	0	0
14	5	0	2	7	1.32122656330466	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	1	3	3.56263452768326	2	0	0	1	1	0	1	1	1	0	1	1
38	5	1	1	2	3.84399037994444	2	0	0	0	1	0	0	0	0	1	0	0
50	5	1	1	2	3.12983178719878	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	2	9	2.91899652406573	2	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	10	2.92004572041333	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	1	2	4.13710537925363	2	0	0	0	0	0	0	1	0	1	1	1
98	5	0	1	2	2.84257168322802	1	1	0	0	0	1	0	1	1	0	1	0
110	5	1	2	6	2.90829470567405	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	4	3.87763183563948	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	7	2.97483367659152	2	1	0	1	1	1	0	1	1	1	1	1
146	5	0	2	8	4.34452093206346	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	4	2.92167428322136	2	0	1	0	1	1	0	0	0	0	0	0
170	5	1	1	4	4.13013363070786	1	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	1	4.1390498355031	1	1	0	1	1	0	1	0	0	1	1	1
194	5	1	2	6	2.75639008171856	2	1	1	1	1	1	0	1	0	1	1	1
206	5	1	1	2	0.725869238376617	2	0	1	0	1	0	0	0	0	0	0	0
218	5	0	2	9	2.51932644657791	2	1	0	0	0	0	0	0	0	0	0	1
230	5	1	2	8	3.35259219631553	2	1	1	1	0	1	1	1	0	1	1	1
