onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	2	8	2.95339924283326	2	1	0	0	0	0	0	0	0	0	0	0
14	5	0	2	6	4.80281758308411	2	1	1	0	0	0	1	0	0	1	0	1
26	5	1	1	2	2.54809140041471	1	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	3	4.4043759200722	1	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	7	4.19132065214217	2	1	1	0	1	1	1	1	1	1	0	1
62	5	1	2	6	2.79174255393445	1	0	1	0	1	1	1	1	1	1	1	1
74	5	0	1	1	2.91421281732619	1	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	6	3.6743639074266	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	2	10	3.49794473871589	2	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	4	4.11664212308824	1	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	1	3.11075632832944	1	1	0	0	0	0	0	0	1	1	0	0
134	5	1	1	4	4.64015504904091	2	0	0	1	1	1	0	1	1	1	1	1
146	5	0	2	8	3.16166498884559	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	3	4.24215926043689	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	8	2.58837716281414	2	1	0	0	1	1	0	0	1	0	1	0
182	5	1	2	8	4.96495058014989	1	0	0	1	1	0	1	0	0	1	1	1
194	5	1	1	4	3.71114881336689	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	1	2	3.03286306373775	1	1	1	0	1	0	0	0	0	0	0	0
218	5	0	2	9	2.59436595626175	2	1	0	0	0	0	0	0	0	0	0	1
230	5	1	2	8	4.49915417283773	1	0	1	1	0	1	1	1	0	1	1	1
