onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	6	1.22187859199767	1	0	0	0	0	0	0	0	0	0	0	0
14	5	0	2	6	2.31187040600344	1	0	1	0	0	0	1	0	0	1	0	1
26	5	1	2	8	0.872261035008705	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	2	1.00234127399744	1	1	0	0	1	0	0	0	0	1	0	0
50	5	1	1	2	1.45284009601164	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	2	10	1.0059947569971	2	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	8	0.943123169010505	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	1	1	0.863503154003411	1	1	0	0	0	0	0	1	0	1	1	1
98	5	1	2	6	3.16898929700255	1	0	0	0	0	1	0	1	1	0	1	0
110	5	0	1	4	3.04328463600541	1	1	0	1	1	1	0	0	1	1	1	1
122	5	1	1	2	3.53224134299671	1	1	0	0	0	0	0	0	1	1	0	0
134	5	1	2	6	1.4041615800088	2	1	0	1	1	1	0	1	1	1	1	1
146	5	0	1	3	1.27055032699718	1	1	1	1	1	1	1	1	1	1	0	1
158	5	0	2	8	1.11191499501001	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	7	1.88082213599409	1	0	0	0	1	1	0	0	1	0	1	0
182	5	1	2	8	0.962309583002934	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	1	1	1.14718964500935	1	1	1	1	1	1	0	1	0	1	1	1
206	5	1	1	2	1.00440713700664	1	1	1	0	1	0	0	0	0	0	0	0
218	5	0	1	3	1.15745163999964	2	0	0	0	0	0	0	0	0	0	0	1
230	5	0	2	9	0.934543064999161	2	1	1	1	0	1	1	1	0	1	1	1
