onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	6	3.55390130123124	2	1	0	0	0	0	0	0	0	0	0	0
14	5	1	1	4	3.09051477210596	1	1	1	0	0	0	1	0	0	1	0	1
26	5	0	2	8	1.5974704772234	2	1	0	1	1	0	1	1	1	0	1	1
38	5	1	2	8	1.22351858811453	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	1	2	1.2496408848092	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	1	2.36084747407585	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	7	3.74688773788512	1	0	0	0	1	1	0	0	0	0	0	0
86	5	0	2	10	1.18029945204034	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	4	1.08520786883309	2	0	0	0	0	1	0	1	1	0	1	0
110	5	1	1	4	2.68721244530752	1	1	0	1	1	1	0	0	1	1	1	1
122	5	1	2	6	2.33618360618129	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	3	4.25728765502572	1	1	0	1	1	1	0	1	1	1	1	1
146	5	1	2	8	1.09003388881683	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	2	9	1.18845892092213	2	1	1	0	1	1	0	0	0	0	0	0
170	5	1	1	2	3.65302549768239	1	1	0	0	1	1	0	0	1	0	1	0
182	5	0	2	7	0.310965036973357	1	0	0	1	1	0	1	0	0	1	1	1
194	5	0	2	9	1.06425628298894	2	1	1	1	1	1	0	1	0	1	1	1
206	5	1	1	2	2.64156062528491	1	1	1	0	1	0	0	0	0	0	0	0
218	5	0	1	2	4.34665420511737	2	0	0	0	0	0	0	0	0	0	0	1
230	5	0	1	4	4.59575996268541	1	1	1	1	0	1	1	1	0	1	1	1
