onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	3	2.67251111101359	1	1	0	0	0	0	0	0	0	0	0	0
14	5	0	2	9	1.8352480372414	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	1	1	1.51853207498789	1	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	7	3.2234559529461	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	1	4	3.55119217792526	1	1	1	0	1	1	1	1	1	1	0	1
62	5	1	2	8	1.37114516086876	2	1	1	0	1	1	1	1	1	1	1	1
74	5	1	2	6	4.29901558114216	1	0	0	0	1	1	0	0	0	0	0	0
86	5	0	2	6	3.245029439684	1	0	0	0	0	0	0	1	0	1	1	1
98	5	0	1	2	3.14672699198127	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	0	1.75712564401329	1	1	0	1	1	1	0	0	1	1	1	1
122	5	1	2	6	1.79227183293551	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	1	2.22460906719789	1	1	0	1	1	1	0	1	1	1	1	1
146	5	1	1	2	2.16178760398179	1	1	1	1	1	1	1	1	1	1	0	1
158	5	1	2	8	1.09114289470017	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	8	1.46010755794123	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	2	6	3.78123951982707	2	1	0	1	1	0	1	0	0	1	1	1
194	5	1	1	4	1.78203106299043	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	1	3	1.8560825898312	1	1	1	0	1	0	0	0	0	0	0	0
218	5	1	1	2	2.10571680637076	1	1	0	0	0	0	0	0	0	0	0	1
230	5	0	2	8	1.71461696783081	2	1	1	1	0	1	1	1	0	1	1	1
