onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	6	1.02282393502537	1	0	0	0	0	0	0	0	0	0	0	0
14	5	0	2	9	1.09532147191931	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	2	8	0.977167928009294	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	1	1.71450377395377	1	1	0	0	1	0	0	0	0	1	0	0
50	5	1	2	8	1.01595990103669	1	0	1	0	1	1	1	1	1	1	0	1
62	5	0	1	3	1.90513045608532	1	1	1	0	1	1	1	1	1	1	1	1
74	5	1	1	2	1.41042424296029	1	1	0	0	1	1	0	0	0	0	0	0
86	5	1	2	6	1.39595380891114	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	2	6	1.64537638693582	2	1	0	0	0	1	0	1	1	0	1	0
110	5	1	1	2	1.21189735305961	1	1	0	1	1	1	0	0	1	1	1	1
122	5	0	2	10	1.21187787002418	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	1	1.42220392695162	1	1	0	1	1	1	0	1	1	1	1	1
146	5	1	2	8	2.19116156699602	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	4	1.7596468529664	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	3	1.8269723909907	1	1	0	0	1	1	0	0	1	0	1	0
182	5	1	2	6	1.83624404203147	1	0	0	1	1	0	1	0	0	1	1	1
194	5	0	2	8	1.8850301860366	2	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	7	1.294999826001	1	0	1	0	1	0	0	0	0	0	0	0
218	5	0	1	2	1.2577536359895	2	0	0	0	0	0	0	0	0	0	0	1
230	5	1	1	4	1.73016691103112	1	1	1	1	0	1	1	1	0	1	1	1
