onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	1	1.18735213205218	1	1	0	0	0	0	0	0	0	0	0	0
14	5	0	2	6	0.821294166147709	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	1	4	0.982393308077008	1	1	0	1	1	0	1	1	1	0	1	1
38	5	1	2	8	0.96757821412757	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	9	0.728016851935536	2	1	1	0	1	1	1	1	1	1	0	1
62	5	1	1	2	0.952483356930315	1	1	1	0	1	1	1	1	1	1	1	1
74	5	1	1	2	0.835709013976157	1	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	8	1.35595893999562	2	1	0	0	0	0	0	1	0	1	1	1
98	5	1	2	6	1.60590149997734	2	1	0	0	0	1	0	1	1	0	1	0
110	5	1	2	8	1.91197028500028	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	4	2.6812808229588	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	10	0.962486681994051	2	1	0	1	1	1	0	1	1	1	1	1
146	5	0	2	7	1.66758046904579	2	1	1	1	1	1	1	1	1	1	0	1
158	5	1	1	2	2.97273415792733	2	0	1	0	1	1	0	0	0	0	0	0
170	5	0	1	2	2.55836199899204	1	1	0	0	1	1	0	0	1	0	1	0
182	5	1	1	2	1.98375372611918	1	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	7	2.24975136690773	2	1	1	1	1	1	0	1	0	1	1	1
206	5	0	1	3	1.20210891705938	1	1	1	0	1	0	0	0	0	0	0	0
218	5	0	2	9	1.12338788085617	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	2	2.78640546090901	1	1	1	1	0	1	1	1	0	1	1	1
