onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	6	1.95383708691224	2	1	0	0	0	0	0	0	0	0	0	0
14	5	0	1	0	2.25492916000076	1	1	1	0	0	0	1	0	0	1	0	1
26	5	0	2	6	1.93582759005949	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	9	1.36932948091999	2	1	0	0	1	0	0	0	0	1	0	0
50	5	1	1	2	1.02554409415461	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	1	1.237135223113	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	8	1.90980990300886	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	1	4	2.11179386987351	1	1	0	0	0	0	0	1	0	1	1	1
98	5	0	2	7	2.43327942001633	1	0	0	0	0	1	0	1	1	0	1	0
110	5	0	1	3	2.16877035610378	1	1	0	1	1	1	0	0	1	1	1	1
122	5	1	2	6	1.23385906592011	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	8	1.71667335694656	2	1	0	1	1	1	0	1	1	1	1	1
146	5	1	1	2	1.29385474091396	1	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	1	1.11152279702947	1	1	1	0	1	1	0	0	0	0	0	0
170	5	1	2	8	2.16102052107453	2	1	0	0	1	1	0	0	1	0	1	0
182	5	1	2	8	n/a	n/a	0	0	1	1	0	1	0	0	1	1	1
194	5	0	1	2	1.16356694605201	1	1	1	1	1	1	0	1	0	1	1	1
206	5	1	1	4	1.33252555783838	1	1	1	0	1	0	0	0	0	0	0	0
218	5	1	2	6	1.10952953691594	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	3	1.15962942084298	1	1	1	1	0	1	1	1	0	1	1	1
