onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	2	8	1.08263177494518	2	1	0	0	0	0	0	0	0	0	0	0
14	5	1	1	2	0.947686855914071	1	1	1	0	0	0	1	0	0	1	0	1
26	5	0	1	1	0.814288560999557	1	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	8	1.33502914290875	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	7	1.2880362868309	2	1	1	0	1	1	1	1	1	1	0	1
62	5	1	2	6	1.72098802099936	1	0	1	0	1	1	1	1	1	1	1	1
74	5	0	1	3	0.979102573823184	1	1	0	0	1	1	0	0	0	0	0	0
86	5	1	1	4	1.04258141014725	2	0	0	0	0	0	0	1	0	1	1	1
98	5	0	2	6	1.28467895579524	2	1	0	0	0	1	0	1	1	0	1	0
110	5	1	2	8	0.974811390042305	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	2	9	1.03205069317482	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	4	0.857508131070063	2	0	0	1	1	1	0	1	1	1	1	1
146	5	1	1	4	1.9224902249407	1	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	2	1.09173981100321	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	7	2.75739497994073	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	2	0.935383667005226	1	1	0	1	1	0	1	0	0	1	1	1
194	5	1	1	2	0.951763163786381	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	9	1.2327875259798	2	1	1	0	1	0	0	0	0	0	0	0
218	5	0	2	10	0.827325199963525	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	4	2.22806698898785	1	1	1	1	0	1	1	1	0	1	1	1
