onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	2	6	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0
14	5	0	2	9	2.44660161301726	2	1	1	0	0	0	1	0	0	1	0	1
26	5	1	1	4	1.60081084101694	1	1	0	1	1	0	1	1	1	0	1	1
38	5	1	2	8	3.5458129059989	1	0	0	0	1	0	0	0	0	1	0	0
50	5	0	2	8	1.92291955600376	1	0	1	0	1	1	1	1	1	1	0	1
62	5	0	2	6	3.43682044601883	1	0	1	0	1	1	1	1	1	1	1	1
74	5	1	1	4	2.70228938799119	1	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	8	2.65528328099754	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	2	1.65701509799692	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	4	2.91428316198289	1	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	1	2.06756829001824	1	1	0	0	0	0	0	0	1	1	0	0
134	5	1	2	6	2.35469980002381	2	1	0	1	1	1	0	1	1	1	1	1
146	5	0	1	3	3.57397104200209	1	1	1	1	1	1	1	1	1	1	0	1
158	5	1	1	2	1.95076928200433	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	3	2.94476902700262	1	1	0	0	1	1	0	0	1	0	1	0
182	5	0	2	10	4.18492496100953	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	6	2.52369443399948	1	0	1	1	1	1	0	1	0	1	1	1
206	5	0	1	1	1.32443111398607	1	1	1	0	1	0	0	0	0	0	0	0
218	5	0	2	7	1.26289586198982	2	1	0	0	0	0	0	0	0	0	0	1
230	5	1	2	8	1.41667859000154	2	1	1	1	0	1	1	1	0	1	1	1
