onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	3	2.80646003794391	1	1	0	0	0	0	0	0	0	0	0	0
14	5	1	1	4	2.56287406000774	2	0	1	0	0	0	1	0	0	1	0	1
26	5	0	2	6	2.74045124498662	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	8	1.21426826599054	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	1	0	1.70952251192648	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	1	2.35920422093477	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	8	1.4563229259802	2	1	0	0	1	1	0	0	0	0	0	0
86	5	1	1	2	3.29045655799564	1	1	0	0	0	0	0	1	0	1	1	1
98	5	1	2	8	1.39683561504353	2	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	2	1.78096259396989	1	1	0	1	1	1	0	0	1	1	1	1
122	5	1	2	8	2.18225934600923	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	3	2.67344289191533	1	1	0	1	1	1	0	1	1	1	1	1
146	5	1	1	2	2.65735743695404	1	1	1	1	1	1	1	1	1	1	0	1
158	5	1	2	6	2.62772151397076	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	6	0.899466272094287	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	4	3.21013737900648	1	1	0	1	1	0	1	0	0	1	1	1
194	5	1	2	6	1.98160898196511	2	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	9	2.40563213499263	2	1	1	0	1	0	0	0	0	0	0	0
218	5	0	1	1	2.28661892306991	1	1	0	0	0	0	0	0	0	0	0	1
230	5	0	2	7	1.47227747004945	2	1	1	1	0	1	1	1	0	1	1	1
