onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	8	3.95536086591892	2	1	0	0	0	0	0	0	0	0	0	0
14	5	0	2	7	4.11610212200321	2	1	1	0	0	0	1	0	0	1	0	1
26	5	1	1	4	4.33321956102736	2	0	0	1	1	0	1	1	1	0	1	1
38	5	1	2	8	3.72797123994678	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	1	1	3.67325200000778	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	4	0.0825681840069592	2	0	1	0	1	1	1	1	1	1	1	1
74	5	1	1	4	4.16330238105729	2	0	0	0	1	1	0	0	0	0	0	0
86	5	0	2	9	3.62691193306819	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	0	3.35723577300087	1	1	0	0	0	1	0	1	1	0	1	0
110	5	1	2	6	3.24529811600223	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	2	3.60811209306121	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	4	3.39270674204454	2	0	0	1	1	1	0	1	1	1	1	1
146	5	1	2	8	3.76928146206774	2	1	1	1	1	1	1	1	1	1	0	1
158	5	1	1	2	3.59491913788952	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	9	4.19656958407722	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	2	3.46138526010327	1	1	0	1	1	0	1	0	0	1	1	1
194	5	1	1	2	3.03907611989416	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	7	4.21707605500706	2	1	1	0	1	0	0	0	0	0	0	0
218	5	0	2	6	3.05818469705991	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	3	4.25175724411383	2	0	1	1	0	1	1	1	0	1	1	1
