onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	9	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0
14	5	1	1	4	2.60288898699218	1	1	1	0	0	0	1	0	0	1	0	1
26	5	0	1	1	2.95534265600145	1	1	0	1	1	0	1	1	1	0	1	1
38	5	1	1	4	2.20759926998289	1	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	8	2.21664601401426	2	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	0	2.50509406096535	1	1	1	0	1	1	1	1	1	1	1	1
74	5	1	2	8	3.26813452300848	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	1	3	3.20963311602827	1	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	3	2.61095137801021	2	0	0	0	0	1	0	1	1	0	1	0
110	5	0	2	8	2.7564357459778	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	1	2.7981024570181	1	1	0	0	0	0	0	0	1	1	0	0
134	5	1	2	6	2.11077087704325	2	1	0	1	1	1	0	1	1	1	1	1
146	5	0	2	7	2.43419112003176	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	4	2.6256904110196	1	1	1	0	1	1	0	0	0	0	0	0
170	5	1	2	8	1.4836690609809	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	2	n/a	n/a	0	0	1	1	0	1	0	0	1	1	1
194	5	0	2	6	3.91883177403361	2	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	6	1.72823231102666	2	1	1	0	1	0	0	0	0	0	0	0
218	5	1	1	2	2.9444179640268	1	1	0	0	0	0	0	0	0	0	0	1
230	5	1	2	8	3.49048539402429	2	1	1	1	0	1	1	1	0	1	1	1
