onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	1	2	3.4847319299588	1	1	0	0	0	0	0	0	0	0	0	0
14	5	1	2	8	3.24648480903124	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	1	2	3.06254096102202	1	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	8	3.95136777899461	2	1	0	0	1	0	0	0	0	1	0	0
50	5	1	2	6	0.160767177003436	1	0	1	0	1	1	1	1	1	1	0	1
62	5	0	1	1	3.28133714600699	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	1	4	1.67447216698201	2	0	0	0	1	1	0	0	0	0	0	0
86	5	0	2	6	3.74196549301269	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	3	3.22361242701299	1	1	0	0	0	1	0	1	1	0	1	0
110	5	1	2	6	1.54445559397573	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	2	10	2.56226136395708	2	1	0	0	0	0	0	0	1	1	0	0
134	5	1	1	4	2.61161743797129	1	1	0	1	1	1	0	1	1	1	1	1
146	5	0	2	9	2.46956518798834	2	1	1	1	1	1	1	1	1	1	0	1
158	5	1	1	2	3.57462532899808	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	8	2.20444800000405	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	2	7	4.72575217398116	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	1	3	0.527139527024701	2	0	1	1	1	1	0	1	0	1	1	1
206	5	0	1	1	3.18368930002907	1	1	1	0	1	0	0	0	0	0	0	0
218	5	1	2	8	2.66101084003458	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	2	6	4.11001677397871	2	1	1	1	0	1	1	1	0	1	1	1
