onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	2	8	1.52207870408893	2	1	0	0	0	0	0	0	0	0	0	0
14	5	1	2	6	3.35511437617242	1	0	1	0	0	0	1	0	0	1	0	1
26	5	0	1	3	1.45126508176327	1	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	8	1.07027756422758	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	6	1.1432756986469	2	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	2	3.45566082932055	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	9	2.7611581645906	1	0	0	0	1	1	0	0	0	0	0	0
86	5	0	2	7	3.72292707115412	2	1	0	0	0	0	0	1	0	1	1	1
98	5	1	1	2	1.52293747104704	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	4	2.70049243606627	2	0	0	1	1	1	0	0	1	1	1	1
122	5	1	1	4	1.47951837442815	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	9	1.12085329554975	2	1	0	1	1	1	0	1	1	1	1	1
146	5	1	1	4	2.85007285326719	1	1	1	1	1	1	1	1	1	1	0	1
158	5	1	1	2	1.35442378371954	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	4	2.92400854639709	2	0	0	0	1	1	0	0	1	0	1	0
182	5	0	2	7	2.316371999681	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	1	0	1.88655009865761	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	1	1	3.8647685367614	1	1	1	0	1	0	0	0	0	0	0	0
218	5	1	2	8	1.03227812983096	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	2	1.40219342894852	1	1	1	1	0	1	1	1	0	1	1	1
