onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	1	2	1.21049849601695	1	1	0	0	0	0	0	0	0	0	0	0
14	5	1	2	8	1.42786970100133	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	2	6	1.5325943090138	1	0	0	1	1	0	1	1	1	0	1	1
38	5	0	2	8	1.41389669198543	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	1	1	0.975863514002413	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	3	1.6400294220075	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	7	1.7168789319694	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	6	1.42222000600304	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	0	1.37503894697875	1	1	0	0	0	1	0	1	1	0	1	0
110	5	1	2	8	1.79257782001514	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	2	1.17438628396485	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	4	0.919038010004442	2	0	0	1	1	1	0	1	1	1	1	1
146	5	0	1	3	1.88019403704675	1	1	1	1	1	1	1	1	1	1	0	1
158	5	0	2	8	1.56228239898337	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	1	1.22293127799639	2	0	0	0	1	1	0	0	1	0	1	0
182	5	1	1	4	1.77272879902739	2	0	0	1	1	0	1	0	0	1	1	1
194	5	1	2	8	1.51732597296359	2	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	9	0.974489870015532	2	1	1	0	1	0	0	0	0	0	0	0
218	5	1	1	2	1.24830955197103	1	1	0	0	0	0	0	0	0	0	0	1
230	5	1	2	6	2.21430444699945	2	1	1	1	0	1	1	1	0	1	1	1
