onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	7	1.49135660201136	2	1	0	0	0	0	0	0	0	0	0	0
14	5	0	1	1	1.22955740200996	1	1	1	0	0	0	1	0	0	1	0	1
26	5	0	2	8	1.22101875698718	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	9	1.42989838599169	2	1	0	0	1	0	0	0	0	1	0	0
50	5	1	1	2	1.83162437699502	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	4	0.960605701999157	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	7	1.70550583599834	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	1	0	1.19617247799761	1	1	0	0	0	0	0	1	0	1	1	1
98	5	1	1	4	1.64662115499959	2	0	0	0	0	1	0	1	1	0	1	0
110	5	0	2	6	2.47097586799646	1	0	0	1	1	1	0	0	1	1	1	1
122	5	0	1	4	0.937350143009098	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	2	1.16226042799826	1	1	0	1	1	1	0	1	1	1	1	1
146	5	1	1	4	1.32383176300209	1	1	1	1	1	1	1	1	1	1	0	1
158	5	1	2	8	3.34885772700363	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	2	1.18222762701043	1	1	0	0	1	1	0	0	1	0	1	0
182	5	1	2	6	2.28859078101232	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	9	2.05418011899746	2	1	1	1	1	1	0	1	0	1	1	1
206	5	1	2	8	1.53500349300157	2	1	1	0	1	0	0	0	0	0	0	0
218	5	1	1	4	2.04876299499301	1	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	3	1.63707141499617	1	1	1	1	0	1	1	1	0	1	1	1
