onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	1	2	2.16244937013835	1	1	0	0	0	0	0	0	0	0	0	0
14	5	0	1	3	1.74782075500116	1	1	1	0	0	0	1	0	0	1	0	1
26	5	1	2	8	3.09221392078325	1	0	0	1	1	0	1	1	1	0	1	1
38	5	0	1	4	1.42185697378591	1	1	0	0	1	0	0	0	0	1	0	0
50	5	1	1	4	1.84033450717106	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	1	1.68916702689603	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	10	1.49882532237098	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	8	1.80422237282619	1	0	0	0	0	0	0	1	0	1	1	1
98	5	0	1	1	1.95760871423408	1	1	0	0	0	1	0	1	1	0	1	0
110	5	1	2	8	1.74092794582248	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	2	6	1.80639520008117	1	0	0	0	0	0	0	0	1	1	0	0
134	5	0	2	9	1.59226505598053	2	1	0	1	1	1	0	1	1	1	1	1
146	5	0	1	3	2.27446471899748	1	1	1	1	1	1	1	1	1	1	0	1
158	5	0	2	8	n/a	n/a	0	1	0	1	1	0	0	0	0	0	0
170	5	0	2	6	1.9471169160679	1	0	0	0	1	1	0	0	1	0	1	0
182	5	1	2	6	1.52689787792042	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	1	2	2.03938433295116	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	7	1.64910231204703	2	1	1	0	1	0	0	0	0	0	0	0
218	5	1	1	4	2.57891477178782	2	0	0	0	0	0	0	0	0	0	0	1
230	5	1	2	6	1.10036394326016	2	1	1	1	0	1	1	1	0	1	1	1
