onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	1	2	2.35556817706674	1	1	0	0	0	0	0	0	0	0	0	0
14	5	0	2	9	1.58069307589903	2	1	1	0	0	0	1	0	0	1	0	1
26	5	1	1	4	2.91007280070335	1	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	7	2.35130009893328	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	1	1	2.62454081326723	2	0	1	0	1	1	1	1	1	1	0	1
62	5	0	2	8	1.66737736621872	2	1	1	0	1	1	1	1	1	1	1	1
74	5	0	1	4	2.53888699086383	1	1	0	0	1	1	0	0	0	0	0	0
86	5	1	2	6	2.33970120083541	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	0	2.19050631998107	1	1	0	0	0	1	0	1	1	0	1	0
110	5	1	2	6	1.63947895076126	2	1	0	1	1	1	0	0	1	1	1	1
122	5	1	1	2	2.38476075325161	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	9	2.96209823107347	2	1	0	1	1	1	0	1	1	1	1	1
146	5	1	2	8	n/a	n/a	0	1	1	1	1	1	1	1	1	0	1
158	5	0	1	2	n/a	n/a	0	1	0	1	1	0	0	0	0	0	0
170	5	0	2	6	2.17391075985506	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	4	2.56825979193673	1	1	0	1	1	0	1	0	0	1	1	1
194	5	0	1	2	2.23332399828359	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	1	3	1.72317761695012	2	0	1	0	1	0	0	0	0	0	0	0
218	5	0	2	7	3.16338586714119	1	0	0	0	0	0	0	0	0	0	0	1
230	5	1	1	2	1.6674732612446	1	1	1	1	0	1	1	1	0	1	1	1
