onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	1	2.24369531217963	2	0	0	0	0	0	0	0	0	0	0	0
14	5	1	2	6	2.19238021038473	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	1	0	2.43412107229233	1	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	8	1.60400719102472	2	1	0	0	1	0	0	0	0	1	0	0
50	5	1	1	4	3.39607032993808	2	0	1	0	1	1	1	1	1	1	0	1
62	5	0	2	8	n/a	n/a	0	1	0	1	1	1	1	1	1	1	1
74	5	0	1	3	1.72760465322062	1	1	0	0	1	1	0	0	0	0	0	0
86	5	1	2	8	1.00986829493195	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	2	9	1.1389252380468	2	1	0	0	0	1	0	1	1	0	1	0
110	5	1	2	6	0.939254889264703	1	0	0	1	1	1	0	0	1	1	1	1
122	5	0	1	4	1.0131525201723	1	1	0	0	0	0	0	0	1	1	0	0
134	5	1	1	2	1.00573949702084	1	1	0	1	1	1	0	1	1	1	1	1
146	5	0	1	2	1.24815959390253	1	1	1	1	1	1	1	1	1	1	0	1
158	5	0	2	7	0.98530655587092	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	6	0.954438967630267	1	0	0	0	1	1	0	0	1	0	1	0
182	5	1	2	8	0.907624889165163	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	1	3	0.917395363096148	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	6	2.48672496993095	1	0	1	0	1	0	0	0	0	0	0	0
218	5	1	1	4	1.63941004080698	1	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	1	0.968842301983386	1	1	1	1	0	1	1	1	0	1	1	1
