onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	2	6	2.2505858449731	2	1	0	0	0	0	0	0	0	0	0	0
14	5	0	2	8	1.80427376902662	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	2	10	1.47801224293653	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	2	1.60756353999022	1	1	0	0	1	0	0	0	0	1	0	0
50	5	1	2	8	1.05577259801794	2	1	1	0	1	1	1	1	1	1	0	1
62	5	1	1	2	1.79371926002204	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	1	1	1.72330293105915	1	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	8	1.07580821006559	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	3	1.94980199309066	1	1	0	0	0	1	0	1	1	0	1	0
110	5	1	1	2	1.62270879896823	1	1	0	1	1	1	0	0	1	1	1	1
122	5	0	2	7	1.25581773999147	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	6	2.21770019398537	1	0	0	1	1	1	0	1	1	1	1	1
146	5	0	1	4	1.81848039198667	2	0	1	1	1	1	1	1	1	1	0	1
158	5	1	1	4	1.69196350697894	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	9	1.27704983996227	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	3	1.74986658198759	1	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	6	1.40629047492985	2	1	1	1	1	1	0	1	0	1	1	1
206	5	1	2	8	1.35148072498851	2	1	1	0	1	0	0	0	0	0	0	0
218	5	0	1	1	2.07280206494033	1	1	0	0	0	0	0	0	0	0	0	1
230	5	1	2	6	2.52246834908146	2	1	1	1	0	1	1	1	0	1	1	1
