onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	4	0.856090476736426	1	1	0	0	0	0	0	0	0	0	0	0
14	5	0	2	7	0.592499125748873	2	1	1	0	0	0	1	0	0	1	0	1
26	5	1	2	8	0.899273997172713	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	2	0.653120806440711	1	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	9	0.797936875373125	2	1	1	0	1	1	1	1	1	1	0	1
62	5	1	1	4	1.31889685988426	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	1	2	0.889194095507264	1	1	0	0	1	1	0	0	0	0	0	0
86	5	1	2	8	0.793527144938707	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	3	0.737543560564518	1	1	0	0	0	1	0	1	1	0	1	0
110	5	1	1	2	1.27462311461568	1	1	0	1	1	1	0	0	1	1	1	1
122	5	1	1	2	0.789688942953944	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	8	1.67059043236077	2	1	0	1	1	1	0	1	1	1	1	1
146	5	1	2	6	1.04805532097816	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	2	6	1.19308656454086	1	0	1	0	1	1	0	0	0	0	0	0
170	5	0	1	4	1.05121512338519	1	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	0	0.955932168290019	1	1	0	1	1	0	1	0	0	1	1	1
194	5	1	1	2	0.966014765202999	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	9	0.823323575779796	2	1	1	0	1	0	0	0	0	0	0	0
218	5	0	1	1	0.919132577255368	1	1	0	0	0	0	0	0	0	0	0	1
230	5	0	2	7	1.89051776565611	2	1	1	1	0	1	1	1	0	1	1	1
