onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	1	4	1.62629035674036	2	0	0	0	0	0	0	0	0	0	0	0
14	5	0	2	6	0.930647118017077	2	1	1	0	0	0	1	0	0	1	0	1
26	5	0	1	1	1.16594776324928	1	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	8	0.918314037844539	2	1	0	0	1	0	0	0	0	1	0	0
50	5	1	2	6	1.14416481740773	1	0	1	0	1	1	1	1	1	1	0	1
62	5	0	1	2	n/a	n/a	0	1	0	1	1	1	1	1	1	1	1
74	5	0	2	9	0.962975643575191	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	9	0.931847905740142	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	0	1.36501462198794	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	3	0.911494819447398	1	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	4	1.74428937025368	2	0	0	0	0	0	0	0	1	1	0	0
134	5	0	2	7	1.57825877889991	1	0	0	1	1	1	0	1	1	1	1	1
146	5	1	1	2	1.06603647209704	1	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	4	2.38752574846148	1	1	1	0	1	1	0	0	0	0	0	0
170	5	1	2	8	1.77982891537249	2	1	0	0	1	1	0	0	1	0	1	0
182	5	1	2	6	0.870426706969738	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	7	1.59962216578424	2	1	1	1	1	1	0	1	0	1	1	1
206	5	1	1	4	1.71319757215679	2	0	1	0	1	0	0	0	0	0	0	0
218	5	0	1	2	1.58679898828268	2	0	0	0	0	0	0	0	0	0	0	1
230	5	1	1	2	1.61165239289403	1	1	1	1	0	1	1	1	0	1	1	1
