onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	10	1.2218551299884	2	1	0	0	0	0	0	0	0	0	0	0
14	5	1	1	2	1.50836081203306	1	1	1	0	0	0	1	0	0	1	0	1
26	5	0	2	8	2.64592282701051	2	1	0	1	1	0	1	1	1	0	1	1
38	5	1	2	8	2.08459843002493	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	6	2.85319352301303	1	0	1	0	1	1	1	1	1	1	0	1
62	5	1	1	4	2.1759625650011	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	8	1.35310969501734	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	1	4	2.13893193000695	1	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	3	1.916461248009	1	1	0	0	0	1	0	1	1	0	1	0
110	5	1	1	4	3.4615113720065	1	1	0	1	1	1	0	0	1	1	1	1
122	5	0	2	6	2.66264409094583	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	1	1.25614952802425	1	1	0	1	1	1	0	1	1	1	1	1
146	5	1	2	6	1.75327866099542	2	1	1	1	1	1	1	1	1	1	0	1
158	5	1	2	6	1.62633586599259	1	0	1	0	1	1	0	0	0	0	0	0
170	5	0	1	1	2.25237396697048	1	1	0	0	1	1	0	0	1	0	1	0
182	5	1	2	6	0.916969509969931	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	1	2	2.63066820299719	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	7	n/a	n/a	0	1	0	1	0	0	0	0	0	0	0
218	5	0	2	9	2.49729985796148	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	3	n/a	n/a	0	1	1	0	1	1	1	0	1	1	1
