onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	7	3.01723568601301	1	0	0	0	0	0	0	0	0	0	0	0
14	5	0	2	7	n/a	n/a	0	1	0	0	0	1	0	0	1	0	1
26	5	0	1	3	1.78759768896271	1	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	4	2.17301984701771	1	1	0	0	1	0	0	0	0	1	0	0
50	5	0	1	0	1.20630737702595	1	1	1	0	1	1	1	1	1	1	0	1
62	5	1	2	8	2.57514020398958	1	0	1	0	1	1	1	1	1	1	1	1
74	5	0	2	6	2.6403864089516	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	1	4	1.46530410496052	1	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	2	2.14531445701141	2	0	0	0	0	1	0	1	1	0	1	0
110	5	1	1	4	1.31543342198711	1	1	0	1	1	1	0	0	1	1	1	1
122	5	0	2	8	1.45278874703217	2	1	0	0	0	0	0	0	1	1	0	0
134	5	1	2	8	3.06237039598636	2	1	0	1	1	1	0	1	1	1	1	1
146	5	0	1	1	1.35202024201863	1	1	1	1	1	1	1	1	1	1	0	1
158	5	0	2	9	1.64854147203732	2	1	1	0	1	1	0	0	0	0	0	0
170	5	1	1	2	1.55442415003199	1	1	0	0	1	1	0	0	1	0	1	0
182	5	1	1	2	2.56282569101313	1	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	9	1.15724107704591	2	1	1	1	1	1	0	1	0	1	1	1
206	5	1	1	2	1.07676295796409	1	1	1	0	1	0	0	0	0	0	0	0
218	5	1	2	8	1.39794688799884	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	2	1.3439527330338	1	1	1	1	0	1	1	1	0	1	1	1
