onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	3	1.07150500896387	1	1	0	0	0	0	0	0	0	0	0	0
14	5	0	1	1	1.03826295002364	1	1	1	0	0	0	1	0	0	1	0	1
26	5	1	2	8	1.63249450502917	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	4	2.07280323700979	1	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	7	1.35474301106296	2	1	1	0	1	1	1	1	1	1	0	1
62	5	1	2	6	1.67636850301642	2	1	1	0	1	1	1	1	1	1	1	1
74	5	1	1	4	1.6051252380712	1	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	10	1.55918804497924	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	2	1.92788049497176	1	1	0	0	0	1	0	1	1	0	1	0
110	5	1	1	2	3.02540696202777	2	0	0	1	1	1	0	0	1	1	1	1
122	5	1	1	4	1.66728506004438	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	9	1.46902221499477	1	0	0	1	1	1	0	1	1	1	1	1
146	5	0	2	8	1.31803251605015	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	4	1.26227723306511	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	2	1.1202882550424	1	1	0	0	1	1	0	0	1	0	1	0
182	5	1	2	8	1.20146988902707	1	0	0	1	1	0	1	0	0	1	1	1
194	5	1	1	2	1.06707507709507	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	7	1.78846405900549	2	1	1	0	1	0	0	0	0	0	0	0
218	5	0	2	6	2.64540544501506	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	2	9	1.49452487705275	2	1	1	1	0	1	1	1	0	1	1	1
