onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	7	4.9302438700106	1	0	0	0	0	0	0	0	0	0	0	0
14	5	0	1	1	2.17176436679438	1	1	1	0	0	0	1	0	0	1	0	1
26	5	1	1	2	3.48447835911065	1	1	0	1	1	0	1	1	1	0	1	1
38	5	1	2	6	1.21923145907931	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	6	1.91652577603236	2	1	1	0	1	1	1	1	1	1	0	1
62	5	0	2	7	2.04662170005031	2	1	1	0	1	1	1	1	1	1	1	1
74	5	0	1	4	2.24045762512833	1	1	0	0	1	1	0	0	0	0	0	0
86	5	0	1	0	1.92173693003133	1	1	0	0	0	0	0	1	0	1	1	1
98	5	1	1	2	2.24426917196251	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	2	8	2.40473299683072	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	4	4.51722119515762	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	2	2.3831860749051	1	1	0	1	1	1	0	1	1	1	1	1
146	5	1	2	8	1.62525626807474	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	3	1.89822093117982	1	1	1	0	1	1	0	0	0	0	0	0
170	5	1	2	6	2.38706677290611	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	2	9	1.73226289101876	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	1	2	3.07745406008326	1	1	1	1	1	1	0	1	0	1	1	1
206	5	1	1	4	2.49382289801724	2	0	1	0	1	0	0	0	0	0	0	0
218	5	1	1	2	2.76021726406179	1	1	0	0	0	0	0	0	0	0	0	1
230	5	0	2	9	2.36073571979068	2	1	1	1	0	1	1	1	0	1	1	1
