onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	9	1.30256154900417	2	1	0	0	0	0	0	0	0	0	0	0
14	5	1	1	2	1.00761859794147	1	1	1	0	0	0	1	0	0	1	0	1
26	5	0	1	3	2.22564323095139	2	0	0	1	1	0	1	1	1	0	1	1
38	5	0	2	6	1.74633717001416	1	0	0	0	1	0	0	0	0	1	0	0
50	5	0	1	2	1.25954300700687	2	0	1	0	1	1	1	1	1	1	0	1
62	5	0	2	7	1.98158465896267	1	0	1	0	1	1	1	1	1	1	1	1
74	5	1	1	4	1.66889949492179	1	1	0	0	1	1	0	0	0	0	0	0
86	5	0	1	1	1.63002535002306	1	1	0	0	0	0	0	1	0	1	1	1
98	5	0	2	10	1.01483047497459	2	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	4	2.79994228004944	2	0	0	1	1	1	0	0	1	1	1	1
122	5	1	2	6	1.84924645698629	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	7	1.19669217499904	2	1	0	1	1	1	0	1	1	1	1	1
146	5	0	2	8	0.957871535909362	2	1	1	1	1	1	1	1	1	1	0	1
158	5	1	1	4	1.0873655769974	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	9	0.968858173931949	2	1	0	0	1	1	0	0	1	0	1	0
182	5	1	2	8	1.51487883797381	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	1	4	2.51559661398642	2	0	1	1	1	1	0	1	0	1	1	1
206	5	1	1	2	1.46191832900513	1	1	1	0	1	0	0	0	0	0	0	0
218	5	1	2	6	2.35051539505366	2	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	2	1.49611029599328	1	1	1	1	0	1	1	1	0	1	1	1
