onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	6	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0
14	5	0	1	4	2.52959814795759	2	0	1	0	0	0	1	0	0	1	0	1
26	5	0	1	2	1.12386227294337	1	1	0	1	1	0	1	1	1	0	1	1
38	5	1	2	8	1.17287296394352	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	2	7	n/a	n/a	0	1	0	1	1	1	1	1	1	0	1
62	5	1	2	8	1.19198506395333	2	1	1	0	1	1	1	1	1	1	1	1
74	5	0	1	3	0.945160152972676	1	1	0	0	1	1	0	0	0	0	0	0
86	5	0	1	1	1.0504622409353	1	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	2	1.25991114100907	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	2	9	1.13326978101395	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	2	7	1.02119271305855	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	4	1.39018296799622	2	0	0	1	1	1	0	1	1	1	1	1
146	5	1	2	6	1.73632296803407	2	1	1	1	1	1	1	1	1	1	0	1
158	5	1	1	4	2.20949368400034	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	8	1.53897950204555	2	1	0	0	1	1	0	0	1	0	1	0
182	5	1	1	4	1.8119519460015	1	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	9	2.13345026702154	2	1	1	1	1	1	0	1	0	1	1	1
206	5	0	1	0	1.60601120290812	1	1	1	0	1	0	0	0	0	0	0	0
218	5	1	1	2	0.943738260073587	1	1	0	0	0	0	0	0	0	0	0	1
230	5	1	1	2	1.76080324302893	1	1	1	1	0	1	1	1	0	1	1	1
