onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	2	1.94708140939474	1	1	0	0	0	0	0	0	0	0	0	0
14	5	0	1	4	1.79864459484816	2	0	1	0	0	0	1	0	0	1	0	1
26	5	0	2	9	1.90381635539234	2	1	0	1	1	0	1	1	1	0	1	1
38	5	1	1	4	0.249436732381582	1	1	0	0	1	0	0	0	0	1	0	0
50	5	1	1	2	1.8825033865869	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	2	7	3.16410170868039	2	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	9	1.76485236920416	2	1	0	0	1	1	0	0	0	0	0	0
86	5	1	2	6	2.50249932333827	1	0	0	0	0	0	0	1	0	1	1	1
98	5	1	1	4	4.1445371825248	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	1	3.44846778362989	2	0	0	1	1	1	0	0	1	1	1	1
122	5	0	2	10	1.75454811193049	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	7	0.0278691686689854	2	1	0	1	1	1	0	1	1	1	1	1
146	5	1	1	2	2.90720368362963	1	1	1	1	1	1	1	1	1	1	0	1
158	5	0	1	4	1.75908426754177	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	8	2.13596681877971	2	1	0	0	1	1	0	0	1	0	1	0
182	5	1	2	6	2.84085891954601	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	1	2	1.91433695144951	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	6	2.45175170712173	2	1	1	0	1	0	0	0	0	0	0	0
218	5	0	1	3	2.91783600673079	1	1	0	0	0	0	0	0	0	0	0	1
230	5	1	2	8	2.99038404412568	2	1	1	1	0	1	1	1	0	1	1	1
