onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	1	4	1.94617736153305	2	0	0	0	0	0	0	0	0	0	0	0
14	5	0	2	7	4.69352298043668	1	0	1	0	0	0	1	0	0	1	0	1
26	5	0	1	0	2.77570682577789	1	1	0	1	1	0	1	1	1	0	1	1
38	5	1	2	8	3.07238732092083	1	0	0	0	1	0	0	0	0	1	0	0
50	5	0	2	8	2.28887721337378	2	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	3	3.48367265798151	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	8	0.268664827570319	2	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	6	1.72667795792222	2	1	0	0	0	0	0	1	0	1	1	1
98	5	0	1	2	2.48759518377483	1	1	0	0	0	1	0	1	1	0	1	0
110	5	1	2	8	1.92060317844152	2	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	1	2.74607257172465	1	1	0	0	0	0	0	0	1	1	0	0
134	5	1	2	6	2.11440820805728	2	1	0	1	1	1	0	1	1	1	1	1
146	5	0	1	3	2.92495686747134	1	1	1	1	1	1	1	1	1	1	0	1
158	5	0	2	9	1.65405246429145	2	1	1	0	1	1	0	0	0	0	0	0
170	5	1	1	2	2.68776362575591	1	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	1	2.24108825065196	1	1	0	1	1	0	1	0	0	1	1	1
194	5	1	1	2	2.52231329679489	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	6	1.54001234844327	2	1	1	0	1	0	0	0	0	0	0	0
218	5	0	1	4	2.6292659342289	1	1	0	0	0	0	0	0	0	0	0	1
230	5	1	2	8	3.19109077565372	2	1	1	1	0	1	1	1	0	1	1	1
