onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	2	9	2.23992128798272	2	1	0	0	0	0	0	0	0	0	0	0
14	5	0	1	0	1.99348834203556	1	1	1	0	0	0	1	0	0	1	0	1
26	5	1	2	8	1.90546909102704	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	2	3.64452546101529	2	0	0	0	1	0	0	0	0	1	0	0
50	5	0	1	1	3.18050402507652	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	2	7	2.36678566609044	2	1	1	0	1	1	1	1	1	1	1	1
74	5	1	2	8	2.32743335398845	1	0	0	0	1	1	0	0	0	0	0	0
86	5	0	2	8	2.57615096797235	2	1	0	0	0	0	0	1	0	1	1	1
98	5	1	1	4	2.35371856298298	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	3	1.61254891403951	2	0	0	1	1	1	0	0	1	1	1	1
122	5	0	2	6	3.01206067099702	2	1	0	0	0	0	0	0	1	1	0	0
134	5	1	2	6	1.8614756379975	1	0	0	1	1	1	0	1	1	1	1	1
146	5	0	2	6	1.84618777199648	2	1	1	1	1	1	1	1	1	1	0	1
158	5	1	1	2	3.68726183800027	2	0	1	0	1	1	0	0	0	0	0	0
170	5	0	1	3	3.94620894396212	1	1	0	0	1	1	0	0	1	0	1	0
182	5	0	2	8	1.77204526297282	2	1	0	1	1	0	1	0	0	1	1	1
194	5	0	1	4	1.29252496489789	1	1	1	1	1	1	0	1	0	1	1	1
206	5	1	2	6	1.78058894292917	2	1	1	0	1	0	0	0	0	0	0	0
218	5	0	1	1	2.45509009598754	1	1	0	0	0	0	0	0	0	0	0	1
230	5	1	1	2	1.33686368900817	1	1	1	1	0	1	1	1	0	1	1	1
