onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	0	2.56797537603416	1	1	0	0	0	0	0	0	0	0	0	0
14	5	0	1	2	2.1530975040514	1	1	1	0	0	0	1	0	0	1	0	1
26	5	0	2	6	1.6172481640242	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	9	2.27280762582086	2	1	0	0	1	0	0	0	0	1	0	0
50	5	1	1	4	1.01187599892728	2	0	1	0	1	1	1	1	1	1	0	1
62	5	0	2	8	2.24705886794254	2	1	1	0	1	1	1	1	1	1	1	1
74	5	0	1	3	1.41669711796567	1	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	7	3.12898676493205	2	1	0	0	0	0	0	1	0	1	1	1
98	5	1	2	6	2.87369979498908	2	1	0	0	0	1	0	1	1	0	1	0
110	5	1	2	6	2.54676844901405	1	0	0	1	1	1	0	0	1	1	1	1
122	5	0	1	4	1.34152606804855	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	1	2.75064219813794	1	1	0	1	1	1	0	1	1	1	1	1
146	5	1	2	8	2.14301884593442	2	1	1	1	1	1	1	1	1	1	0	1
158	5	1	2	8	2.04907848895527	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	1	3	2.22482670214958	1	1	0	0	1	1	0	0	1	0	1	0
182	5	0	2	6	3.13118846295401	1	0	0	1	1	0	1	0	0	1	1	1
194	5	0	2	8	3.91693588206545	1	0	1	1	1	1	0	1	0	1	1	1
206	5	1	1	2	2.18776953290217	1	1	1	0	1	0	0	0	0	0	0	0
218	5	1	1	2	1.86279149493203	1	1	0	0	0	0	0	0	0	0	0	1
230	5	0	1	1	1.24154622503556	1	1	1	1	0	1	1	1	0	1	1	1
