onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	0	1	3	2.44635330699384	1	1	0	0	0	0	0	0	0	0	0	0
14	5	1	1	4	1.34664269100176	1	1	1	0	0	0	1	0	0	1	0	1
26	5	0	2	6	1.10873208998237	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	2	8	2.93363908899482	1	0	0	0	1	0	0	0	0	1	0	0
50	5	0	1	0	0.766711741976906	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	1	1	1.03311912401114	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	2	8	1.17820938298246	2	1	0	0	1	1	0	0	0	0	0	0
86	5	1	1	2	0.843120844045188	1	1	0	0	0	0	0	1	0	1	1	1
98	5	1	2	8	0.908863870019559	2	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	2	1.64144128502812	1	1	0	1	1	1	0	0	1	1	1	1
122	5	1	2	8	1.42620353098027	1	0	0	0	0	0	0	0	1	1	0	0
134	5	0	1	3	2.21235422400059	2	0	0	1	1	1	0	1	1	1	1	1
146	5	1	1	2	2.16408514999785	2	0	1	1	1	1	1	1	1	1	0	1
158	5	1	2	6	1.30200051399879	2	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	6	1.46931222797139	1	0	0	0	1	1	0	0	1	0	1	0
182	5	0	1	4	2.63879357598489	2	0	0	1	1	0	1	0	0	1	1	1
194	5	1	2	6	1.10466257296503	1	0	1	1	1	1	0	1	0	1	1	1
206	5	0	2	9	1.40943599602906	2	1	1	0	1	0	0	0	0	0	0	0
218	5	0	1	1	1.34748148702784	2	0	0	0	0	0	0	0	0	0	0	1
230	5	0	2	7	0.980355168983806	2	1	1	1	0	1	1	1	0	1	1	1
