onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	2	8	1.75715247500921	1	0	0	0	0	0	0	0	0	0	0	0
14	5	0	1	2	1.08607587701408	1	1	1	0	0	0	1	0	0	1	0	1
26	5	0	1	4	2.20827482402092	2	0	0	1	1	0	1	1	1	0	1	1
38	5	1	2	6	2.36895775003359	2	1	0	0	1	0	0	0	0	1	0	0
50	5	0	1	3	1.78639213403221	1	1	1	0	1	1	1	1	1	1	0	1
62	5	0	2	7	1.49201391701354	2	1	1	0	1	1	1	1	1	1	1	1
74	5	1	2	8	1.54910514299991	2	1	0	0	1	1	0	0	0	0	0	0
86	5	1	1	4	1.30240791296819	1	1	0	0	0	0	0	1	0	1	1	1
98	5	0	2	6	2.39189470501151	2	1	0	0	0	1	0	1	1	0	1	0
110	5	1	1	2	1.48807942803251	1	1	0	1	1	1	0	0	1	1	1	1
122	5	0	1	2	2.77082918601809	1	1	0	0	0	0	0	0	1	1	0	0
134	5	0	2	9	1.21846797200851	2	1	0	1	1	1	0	1	1	1	1	1
146	5	0	1	4	2.34064941399265	2	0	1	1	1	1	1	1	1	1	0	1
158	5	0	1	1	1.61352855700534	1	1	1	0	1	1	0	0	0	0	0	0
170	5	0	2	7	1.78312829200877	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	2	8	2.16041636298178	2	1	0	1	1	0	1	0	0	1	1	1
194	5	1	1	4	1.22540214197943	1	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	9	1.50562714098487	2	1	1	0	1	0	0	0	0	0	0	0
218	5	0	1	0	1.18802989297546	1	1	0	0	0	0	0	0	0	0	0	1
230	5	1	1	2	1.70050865504891	1	1	1	1	0	1	1	1	0	1	1	1
