onset	duration	isold	cat	dist	rt	resp	correct	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
2	5	1	2	6	3.84152771160007	2	1	0	0	0	0	0	0	0	0	0	0
14	5	0	1	1	n/a	n/a	0	1	0	0	0	1	0	0	1	0	1
26	5	0	2	6	2.50004071928561	2	1	0	1	1	0	1	1	1	0	1	1
38	5	0	1	3	2.79039813764393	1	1	0	0	1	0	0	0	0	1	0	0
50	5	1	2	6	3.4878410436213	2	1	1	0	1	1	1	1	1	1	0	1
62	5	1	1	2	4.96773024834692	1	1	1	0	1	1	1	1	1	1	1	1
74	5	0	1	4	2.30488525144756	1	1	0	0	1	1	0	0	0	0	0	0
86	5	0	2	6	2.85945436358452	1	0	0	0	0	0	0	1	0	1	1	1
98	5	1	1	2	2.50050346925855	1	1	0	0	0	1	0	1	1	0	1	0
110	5	0	1	3	2.84588081389666	1	1	0	1	1	1	0	0	1	1	1	1
122	5	0	2	7	1.67142935283482	2	1	0	0	0	0	0	0	1	1	0	0
134	5	0	1	1	2.23288480564952	1	1	0	1	1	1	0	1	1	1	1	1
146	5	1	2	8	2.66559304669499	2	1	1	1	1	1	1	1	1	1	0	1
158	5	0	2	9	4.8273451756686	2	1	1	0	1	1	0	0	0	0	0	0
170	5	1	2	8	2.62042689882219	2	1	0	0	1	1	0	0	1	0	1	0
182	5	0	1	2	1.29364473186433	1	1	0	1	1	0	1	0	0	1	1	1
194	5	0	2	8	2.07973929308355	2	1	1	1	1	1	0	1	0	1	1	1
206	5	0	2	8	2.29699891619384	1	0	1	0	1	0	0	0	0	0	0	0
218	5	0	2	10	2.80874888040125	2	1	0	0	0	0	0	0	0	0	0	1
230	5	1	1	4	2.93845992907882	1	1	1	1	0	1	1	1	0	1	1	1
